,Num_Acc,place,catu,grav,sexe,secu,locp,actp,etatp,an_nais,num_veh,senc,catv,occutc,obs,obsm,choc,manv,mois,jour,hrmn,lum,agg,int,atm,col,mom,catvopp,catv_gen,catvopp_gen
154,201600000074,1.0,1,2,1,11.0,0.0,0.0,0.0,1987.0,A01,0.0,7,0,2.0,0.0,1.0,0.0,11,26,200,3,1,1,1,6,0,7,2,2
155,201600000075,1.0,1,3,1,11.0,0.0,0.0,0.0,1981.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,12,3,1745,5,2,1,1,1,3,7,2,2
156,201600000075,1.0,1,4,1,11.0,0.0,0.0,0.0,1978.0,A01,1.0,7,0,0.0,2.0,1.0,1.0,12,3,1745,5,2,1,1,1,3,7,2,2
157,201600000076,1.0,1,1,2,11.0,0.0,0.0,0.0,1945.0,A01,0.0,7,0,0.0,0.0,2.0,2.0,3,29,1615,1,2,1,1,2,3,1,2,1
158,201600000076,1.0,1,3,1,22.0,0.0,0.0,0.0,1954.0,B02,0.0,1,0,0.0,0.0,4.0,0.0,3,29,1615,1,2,1,1,2,3,7,1,2
159,201600000077,1.0,1,3,1,21.0,0.0,0.0,0.0,1981.0,B02,1.0,33,0,0.0,2.0,1.0,1.0,4,21,830,1,1,1,1,3,1,14,1,3
160,201600000077,1.0,1,1,1,11.0,0.0,0.0,0.0,1985.0,A01,0.0,14,0,0.0,2.0,6.0,10.0,4,21,830,1,1,1,1,3,1,33,3,1
161,201600000078,5.0,2,3,1,13.0,0.0,0.0,0.0,1993.0,A01,0.0,7,0,0.0,0.0,0.0,0.0,7,23,600,2,1,1,1,7,1,7,2,2
162,201600000078,3.0,2,4,1,13.0,0.0,0.0,0.0,1991.0,A01,0.0,7,0,0.0,0.0,0.0,0.0,7,23,600,2,1,1,1,7,1,7,2,2
163,201600000078,4.0,2,2,1,13.0,0.0,0.0,0.0,1992.0,A01,0.0,7,0,0.0,0.0,0.0,0.0,7,23,600,2,1,1,1,7,1,7,2,2
164,201600000078,1.0,1,4,1,13.0,0.0,0.0,0.0,1994.0,A01,0.0,7,0,0.0,0.0,0.0,0.0,7,23,600,2,1,1,1,7,1,7,2,2
165,201600000078,2.0,2,4,1,13.0,0.0,0.0,0.0,1992.0,A01,0.0,7,0,0.0,0.0,0.0,0.0,7,23,600,2,1,1,1,7,1,7,2,2
166,201600000079,1.0,1,3,1,11.0,0.0,0.0,0.0,1975.0,A01,0.0,7,0,8.0,0.0,8.0,0.0,10,2,930,1,1,1,3,6,1,7,2,2
167,201600000080,1.0,1,1,1,11.0,0.0,0.0,0.0,1972.0,A01,2.0,7,0,0.0,1.0,2.0,1.0,1,2,2100,3,1,1,2,6,4,7,2,2
168,201600000080,2.0,2,1,2,11.0,0.0,0.0,0.0,1994.0,A01,2.0,7,0,0.0,1.0,2.0,1.0,1,2,2100,3,1,1,2,6,4,7,2,2
169,201600000080,0.0,3,3,1,0.0,1.0,3.0,1.0,1956.0,A01,2.0,7,0,0.0,1.0,2.0,1.0,1,2,2100,3,1,1,2,6,4,7,2,2
170,201600000081,1.0,1,1,1,11.0,0.0,0.0,0.0,1967.0,A01,2.0,7,0,0.0,2.0,5.0,1.0,1,22,1130,1,1,2,1,3,1,30,2,1
171,201600000081,1.0,1,3,1,1.0,0.0,0.0,0.0,1962.0,B02,0.0,30,0,0.0,2.0,1.0,1.0,1,22,1130,1,1,2,1,3,1,7,1,2
172,201600000082,1.0,1,3,1,21.0,0.0,0.0,0.0,1999.0,A01,2.0,31,0,0.0,2.0,1.0,21.0,3,20,1615,1,2,1,1,5,3,2,1,1
173,201600000082,1.0,1,1,1,21.0,0.0,0.0,0.0,1999.0,B02,2.0,2,0,0.0,2.0,3.0,15.0,3,20,1615,1,2,1,1,5,3,7,1,2
174,201600000082,1.0,1,1,1,1.0,0.0,0.0,0.0,1982.0,C03,0.0,7,0,0.0,2.0,4.0,0.0,3,20,1615,1,2,1,1,5,3,2,2,1
175,201600000083,1.0,1,3,1,21.0,0.0,0.0,0.0,1965.0,A01,2.0,1,0,0.0,4.0,2.0,0.0,4,2,815,1,2,8,1,3,1,39,1,3
176,201600000083,1.0,1,1,1,91.0,0.0,0.0,0.0,1968.0,B02,1.0,39,0,0.0,2.0,3.0,1.0,4,2,815,1,2,8,1,3,1,1,3,1
177,201600000084,1.0,1,1,2,13.0,0.0,0.0,0.0,1997.0,Z01,2.0,7,0,0.0,2.0,2.0,2.0,4,2,200,3,1,1,1,2,0,1,2,1
178,201600000084,1.0,1,4,1,42.0,0.0,0.0,0.0,1974.0,A02,2.0,1,0,0.0,2.0,8.0,2.0,4,2,200,3,1,1,1,2,0,7,1,2
179,201600000085,1.0,1,3,1,11.0,0.0,0.0,0.0,1994.0,A01,2.0,7,0,1.0,0.0,7.0,0.0,4,15,1000,1,1,1,1,6,1,7,2,2
180,201600000086,1.0,1,3,1,11.0,0.0,0.0,0.0,1987.0,A01,2.0,10,0,2.0,0.0,3.0,14.0,4,16,1030,1,2,1,1,6,1,10,2,2
181,201600000087,1.0,1,1,1,11.0,0.0,0.0,0.0,1947.0,B02,1.0,7,0,0.0,2.0,6.0,6.0,5,30,1145,1,1,6,2,2,1,7,2,2
182,201600000087,1.0,1,3,2,11.0,0.0,0.0,0.0,1985.0,A01,1.0,7,0,0.0,2.0,1.0,6.0,5,30,1145,1,1,6,2,2,1,7,2,2
183,201600000088,1.0,1,1,2,11.0,0.0,0.0,0.0,1992.0,B02,2.0,7,0,0.0,2.0,7.0,1.0,8,9,1345,1,2,6,1,3,2,30,2,1
184,201600000088,1.0,1,3,1,21.0,0.0,0.0,0.0,1993.0,A01,2.0,30,0,0.0,2.0,1.0,1.0,8,9,1345,1,2,6,1,3,2,7,1,2
185,201600000088,2.0,2,3,2,21.0,0.0,0.0,0.0,1993.0,A01,2.0,30,0,0.0,2.0,1.0,1.0,8,9,1345,1,2,6,1,3,2,7,1,2
186,201600000089,1.0,1,1,1,11.0,0.0,0.0,0.0,1991.0,A01,2.0,7,0,0.0,2.0,3.0,1.0,9,10,530,3,1,1,1,1,0,7,2,2
187,201600000089,1.0,1,3,1,11.0,0.0,0.0,0.0,1967.0,B02,1.0,7,0,0.0,2.0,3.0,13.0,9,10,530,3,1,1,1,1,0,7,2,2
188,201600000090,1.0,1,3,1,11.0,0.0,0.0,0.0,1992.0,A01,2.0,7,0,6.0,0.0,8.0,13.0,12,24,530,5,1,1,1,6,0,7,2,2
189,201600000091,1.0,1,3,1,21.0,0.0,0.0,0.0,1959.0,A01,0.0,33,0,0.0,0.0,0.0,0.0,1,9,1600,1,1,9,1,7,3,33,1,1
190,201600000092,1.0,1,4,2,11.0,0.0,0.0,0.0,1997.0,A01,1.0,7,0,13.0,0.0,1.0,1.0,4,5,1015,1,1,1,1,6,1,7,2,2
191,201600000092,2.0,2,3,2,11.0,0.0,0.0,0.0,2000.0,A01,1.0,7,0,13.0,0.0,1.0,1.0,4,5,1015,1,1,1,1,6,1,7,2,2
192,201600000093,1.0,1,2,1,11.0,0.0,0.0,0.0,1964.0,A01,0.0,7,0,8.0,0.0,7.0,13.0,8,8,2315,5,1,1,1,6,5,7,2,2
193,201600000094,1.0,1,3,1,21.0,0.0,0.0,0.0,1990.0,B02,0.0,33,0,0.0,2.0,1.0,1.0,10,1,1515,1,1,1,1,3,3,21,1,0
194,201600000094,1.0,1,1,1,1.0,0.0,0.0,0.0,1992.0,A01,0.0,21,0,0.0,2.0,2.0,15.0,10,1,1515,1,1,1,1,3,3,33,0,1
195,201600000095,2.0,2,2,2,11.0,0.0,0.0,0.0,1931.0,B02,0.0,7,0,0.0,2.0,1.0,1.0,4,4,1530,1,1,1,1,1,3,7,2,2
196,201600000095,1.0,1,3,1,11.0,0.0,0.0,0.0,1932.0,B02,0.0,7,0,0.0,2.0,1.0,1.0,4,4,1530,1,1,1,1,1,3,7,2,2
197,201600000095,1.0,1,1,2,11.0,0.0,0.0,0.0,1994.0,A01,0.0,7,0,0.0,2.0,1.0,1.0,4,4,1530,1,1,1,1,1,3,7,2,2
198,201600000095,4.0,2,1,1,31.0,0.0,0.0,0.0,2014.0,A01,0.0,7,0,0.0,2.0,1.0,1.0,4,4,1530,1,1,1,1,1,3,7,2,2
199,201600000096,1.0,1,1,1,11.0,0.0,0.0,0.0,1993.0,A01,2.0,7,0,0.0,2.0,2.0,1.0,11,30,1745,3,1,1,1,3,3,7,2,2
200,201600000096,2.0,2,3,2,11.0,0.0,0.0,0.0,1975.0,A01,2.0,7,0,0.0,2.0,2.0,1.0,11,30,1745,3,1,1,1,3,3,7,2,2
201,201600000096,3.0,2,3,2,11.0,0.0,0.0,0.0,1996.0,A01,2.0,7,0,0.0,2.0,2.0,1.0,11,30,1745,3,1,1,1,3,3,7,2,2
202,201600000096,1.0,1,1,2,11.0,0.0,0.0,0.0,1979.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,11,30,1745,3,1,1,1,3,3,7,2,2
203,201600000097,1.0,1,1,2,11.0,0.0,0.0,0.0,1996.0,A01,0.0,7,0,0.0,1.0,1.0,21.0,3,15,1730,1,2,1,1,6,3,7,2,2
204,201600000097,0.0,3,3,1,0.0,1.0,1.0,1.0,1980.0,A01,0.0,7,0,0.0,1.0,1.0,21.0,3,15,1730,1,2,1,1,6,3,7,2,2
205,201600000098,1.0,1,1,1,21.0,0.0,0.0,0.0,1978.0,A01,0.0,33,0,0.0,2.0,1.0,1.0,8,28,1430,1,1,1,1,1,3,7,1,2
206,201600000098,2.0,2,3,2,21.0,0.0,0.0,0.0,1968.0,A01,0.0,33,0,0.0,2.0,1.0,1.0,8,28,1430,1,1,1,1,1,3,7,1,2
207,201600000098,1.0,1,1,2,11.0,0.0,0.0,0.0,1980.0,B02,0.0,7,0,0.0,2.0,1.0,1.0,8,28,1430,1,1,1,1,1,3,33,2,1
208,201600000099,1.0,1,2,1,11.0,0.0,0.0,0.0,1978.0,A01,0.0,7,0,2.0,0.0,1.0,1.0,2,4,2115,5,2,1,1,6,4,7,2,2
209,201600000099,2.0,2,2,2,11.0,0.0,0.0,0.0,1983.0,A01,0.0,7,0,2.0,0.0,1.0,1.0,2,4,2115,5,2,1,1,6,4,7,2,2
210,201600000100,0.0,3,4,1,0.0,2.0,1.0,1.0,1990.0,A01,0.0,7,0,0.0,1.0,2.0,15.0,3,9,2000,5,2,1,1,6,4,7,2,2
211,201600000101,1.0,1,4,2,11.0,0.0,0.0,0.0,1963.0,A01,2.0,7,0,0.0,2.0,3.0,1.0,4,14,1400,1,1,1,1,5,3,7,2,2
212,201600000101,1.0,1,4,1,11.0,0.0,0.0,0.0,1982.0,B02,1.0,7,0,0.0,2.0,1.0,13.0,4,14,1400,1,1,1,1,5,3,7,2,2
213,201600000101,1.0,1,4,1,11.0,0.0,0.0,0.0,1985.0,C03,2.0,7,0,0.0,0.0,1.0,0.0,4,14,1400,1,1,1,1,5,3,7,2,2
214,201600000102,1.0,1,3,1,21.0,0.0,0.0,0.0,2001.0,A01,0.0,36,0,0.0,2.0,7.0,19.0,6,19,1515,1,1,1,1,1,3,7,1,2
215,201600000102,1.0,1,1,2,11.0,0.0,0.0,0.0,1989.0,B02,1.0,7,0,0.0,2.0,8.0,0.0,6,19,1515,1,1,1,1,1,3,36,2,1
216,201600000103,1.0,1,3,1,11.0,0.0,0.0,0.0,1983.0,A01,0.0,7,0,13.0,0.0,1.0,1.0,8,16,1345,2,1,1,1,7,2,7,2,2
217,201600000104,1.0,1,1,2,11.0,0.0,0.0,0.0,1979.0,A01,0.0,7,0,0.0,9.0,2.0,9.0,11,25,930,1,2,1,1,1,1,2,2,1
218,201600000104,1.0,1,3,1,21.0,0.0,0.0,0.0,1961.0,B02,0.0,2,0,0.0,2.0,1.0,1.0,11,25,930,1,2,1,1,1,1,7,1,2
219,201600000105,1.0,1,3,1,11.0,0.0,0.0,0.0,1960.0,A01,1.0,7,0,0.0,0.0,1.0,1.0,12,23,1945,3,1,1,2,7,4,7,2,2
220,201600000106,1.0,1,1,2,11.0,0.0,0.0,0.0,1937.0,A01,0.0,7,0,0.0,1.0,1.0,17.0,1,6,1230,1,2,1,1,6,2,7,2,2
221,201600000106,0.0,3,3,1,0.0,4.0,4.0,1.0,2003.0,A01,0.0,7,0,0.0,1.0,1.0,17.0,1,6,1230,1,2,1,1,6,2,7,2,2
222,201600000107,1.0,1,1,1,13.0,0.0,0.0,0.0,1995.0,A01,0.0,7,0,1.0,0.0,0.0,1.0,3,20,300,3,2,1,1,7,0,7,2,2
223,201600000107,3.0,2,3,1,13.0,0.0,0.0,0.0,1996.0,A01,0.0,7,0,1.0,0.0,0.0,1.0,3,20,300,3,2,1,1,7,0,7,2,2
224,201600000108,1.0,1,3,1,21.0,0.0,0.0,0.0,1990.0,B02,0.0,33,0,0.0,2.0,2.0,1.0,5,28,2030,2,1,1,1,3,4,7,1,2
225,201600000108,2.0,2,3,2,21.0,0.0,0.0,0.0,1987.0,B02,0.0,33,0,0.0,2.0,2.0,1.0,5,28,2030,2,1,1,1,3,4,7,1,2
226,201600000108,1.0,1,1,2,11.0,0.0,0.0,0.0,1974.0,A01,0.0,7,0,0.0,2.0,2.0,10.0,5,28,2030,2,1,1,1,3,4,33,2,1
227,201600000109,1.0,1,1,2,11.0,0.0,0.0,0.0,1960.0,A01,0.0,10,0,0.0,2.0,2.0,15.0,8,12,1715,1,1,1,1,1,3,31,2,1
228,201600000109,2.0,2,1,2,21.0,0.0,0.0,0.0,1998.0,B02,0.0,31,0,0.0,2.0,1.0,1.0,8,12,1715,1,1,1,1,1,3,10,1,2
229,201600000109,1.0,1,3,1,21.0,0.0,0.0,0.0,1998.0,B02,0.0,31,0,0.0,2.0,1.0,1.0,8,12,1715,1,1,1,1,1,3,10,1,2
230,201600000110,1.0,1,4,1,13.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,2.0,0.0,1.0,1.0,11,26,1745,1,2,1,1,6,3,7,2,2
231,201600000111,1.0,1,1,1,11.0,0.0,0.0,0.0,1977.0,A01,0.0,7,0,0.0,1.0,3.0,0.0,11,27,1800,5,2,1,8,6,4,7,2,2
232,201600000111,2.0,2,1,2,11.0,0.0,0.0,0.0,1988.0,A01,0.0,7,0,0.0,1.0,3.0,0.0,11,27,1800,5,2,1,8,6,4,7,2,2
233,201600000111,3.0,2,1,2,11.0,0.0,0.0,0.0,2010.0,A01,0.0,7,0,0.0,1.0,3.0,0.0,11,27,1800,5,2,1,8,6,4,7,2,2
234,201600000111,4.0,2,1,1,11.0,0.0,0.0,0.0,2007.0,A01,0.0,7,0,0.0,1.0,3.0,0.0,11,27,1800,5,2,1,8,6,4,7,2,2
235,201600000111,5.0,2,1,2,11.0,0.0,0.0,0.0,2005.0,A01,0.0,7,0,0.0,1.0,3.0,0.0,11,27,1800,5,2,1,8,6,4,7,2,2
236,201600000111,0.0,3,2,2,0.0,1.0,3.0,1.0,1941.0,A01,0.0,7,0,0.0,1.0,3.0,0.0,11,27,1800,5,2,1,8,6,4,7,2,2
237,201600000112,1.0,1,4,2,13.0,0.0,0.0,0.0,1972.0,A01,2.0,7,0,0.0,0.0,3.0,1.0,12,2,745,2,2,1,5,7,1,7,2,2
238,201600000112,5.0,2,1,2,13.0,0.0,0.0,0.0,2005.0,A01,2.0,7,0,0.0,0.0,3.0,1.0,12,2,745,2,2,1,5,7,1,7,2,2
240,201600000113,1.0,1,4,1,11.0,0.0,0.0,0.0,1948.0,A01,0.0,7,0,8.0,0.0,2.0,1.0,12,2,1345,1,2,1,5,6,2,7,2,2
241,201600000114,1.0,1,4,2,11.0,0.0,0.0,0.0,1992.0,B02,0.0,7,0,0.0,2.0,3.0,1.0,12,5,815,1,2,2,1,3,1,7,2,2
242,201600000114,1.0,1,1,1,13.0,0.0,0.0,0.0,1933.0,A01,0.0,7,0,0.0,2.0,3.0,1.0,12,5,815,1,2,2,1,3,1,7,2,2
243,201600000115,1.0,1,4,1,11.0,0.0,0.0,0.0,1997.0,A01,0.0,7,0,13.0,0.0,1.0,1.0,12,9,2000,3,1,1,2,7,4,7,2,2
244,201600000116,1.0,1,4,1,11.0,0.0,0.0,0.0,1954.0,A01,0.0,7,0,13.0,0.0,2.0,1.0,12,13,1530,1,1,1,1,6,3,7,2,2
245,201600000117,1.0,1,1,1,13.0,0.0,0.0,0.0,1994.0,A01,0.0,7,0,6.0,0.0,9.0,0.0,12,18,345,5,2,1,9,6,0,7,2,2
246,201600000117,2.0,2,1,1,13.0,0.0,0.0,0.0,1995.0,A01,0.0,7,0,6.0,0.0,9.0,0.0,12,18,345,5,2,1,9,6,0,7,2,2
247,201600000117,3.0,2,3,2,11.0,0.0,0.0,0.0,2000.0,A01,0.0,7,0,6.0,0.0,9.0,0.0,12,18,345,5,2,1,9,6,0,7,2,2
248,201600000117,4.0,2,1,1,13.0,0.0,0.0,0.0,1997.0,A01,0.0,7,0,6.0,0.0,9.0,0.0,12,18,345,5,2,1,9,6,0,7,2,2
249,201600000117,5.0,2,1,1,13.0,0.0,0.0,0.0,1996.0,A01,0.0,7,0,6.0,0.0,9.0,0.0,12,18,345,5,2,1,9,6,0,7,2,2
250,201600000118,1.0,1,2,1,21.0,0.0,0.0,0.0,1996.0,A01,0.0,2,0,8.0,0.0,1.0,0.0,7,24,2115,1,2,1,1,6,4,2,1,1
251,201600000119,1.0,1,1,1,11.0,0.0,0.0,0.0,1965.0,B02,2.0,17,0,0.0,2.0,1.0,1.0,8,2,1515,1,1,1,2,1,3,7,3,2
252,201600000119,1.0,1,3,2,11.0,0.0,0.0,0.0,1976.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,8,2,1515,1,1,1,2,1,3,17,2,3
253,201600000119,2.0,2,2,1,12.0,0.0,0.0,0.0,1972.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,8,2,1515,1,1,1,2,1,3,17,2,3
254,201600000119,5.0,2,3,1,31.0,0.0,0.0,0.0,2009.0,A01,1.0,7,0,0.0,2.0,1.0,13.0,8,2,1515,1,1,1,2,1,3,17,2,3
255,201600000120,1.0,1,1,1,11.0,0.0,0.0,0.0,1962.0,A01,2.0,15,0,0.0,2.0,8.0,1.0,10,21,615,5,2,1,5,1,1,7,3,2
256,201600000120,1.0,1,2,2,11.0,0.0,0.0,0.0,1990.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,10,21,615,5,2,1,5,1,1,15,2,3
257,201600000121,1.0,1,3,1,21.0,0.0,0.0,0.0,1958.0,A01,2.0,33,0,15.0,0.0,1.0,0.0,10,29,1545,1,1,1,1,7,3,33,1,1
258,201600000122,1.0,1,4,1,11.0,0.0,0.0,0.0,1998.0,A01,2.0,7,0,0.0,2.0,1.0,14.0,11,10,730,2,1,1,1,5,1,7,2,2
259,201600000122,1.0,1,1,1,11.0,0.0,0.0,0.0,1970.0,C03,1.0,7,0,0.0,2.0,2.0,1.0,11,10,730,2,1,1,1,5,1,7,2,2
260,201600000122,1.0,1,3,1,11.0,0.0,0.0,0.0,1966.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,11,10,730,2,1,1,1,5,1,7,2,2
261,201600000123,1.0,1,3,1,11.0,0.0,0.0,0.0,1986.0,A01,2.0,7,0,8.0,0.0,1.0,0.0,12,17,45,5,2,1,1,6,0,7,2,2
262,201600000124,1.0,1,1,1,11.0,0.0,0.0,0.0,1993.0,B02,0.0,7,0,0.0,2.0,3.0,5.0,8,21,1245,1,2,1,1,1,2,3,2,0
263,201600000124,1.0,1,3,1,11.0,0.0,0.0,0.0,1959.0,A01,0.0,3,0,12.0,0.0,3.0,5.0,8,21,1245,1,2,1,1,1,2,7,0,2
264,201600000125,1.0,1,3,2,11.0,0.0,0.0,0.0,1992.0,A01,1.0,7,0,2.0,0.0,3.0,19.0,12,10,1000,1,1,1,9,6,1,7,2,2
265,201600000126,1.0,1,2,2,13.0,0.0,0.0,0.0,1993.0,A01,0.0,7,0,0.0,2.0,8.0,13.0,12,26,2045,3,1,1,5,3,4,7,2,2
266,201600000126,1.0,1,3,1,11.0,0.0,0.0,0.0,1968.0,B02,0.0,7,0,0.0,2.0,1.0,1.0,12,26,2045,3,1,1,5,3,4,7,2,2
267,201600000127,1.0,1,3,1,11.0,0.0,0.0,0.0,1994.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,1,23,1845,1,1,1,1,1,4,7,2,2
268,201600000127,2.0,2,3,2,11.0,0.0,0.0,0.0,1995.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,1,23,1845,1,1,1,1,1,4,7,2,2
269,201600000127,1.0,1,3,1,11.0,0.0,0.0,0.0,1989.0,A01,2.0,7,0,0.0,2.0,1.0,5.0,1,23,1845,1,1,1,1,1,4,7,2,2
270,201600000127,2.0,2,3,1,11.0,0.0,0.0,0.0,1995.0,A01,2.0,7,0,0.0,2.0,1.0,5.0,1,23,1845,1,1,1,1,1,4,7,2,2
271,201600000128,1.0,1,3,1,21.0,0.0,0.0,0.0,1989.0,A01,0.0,33,0,0.0,0.0,8.0,1.0,4,3,1630,1,1,1,1,6,3,33,1,1
272,201600000129,1.0,1,1,1,11.0,0.0,0.0,0.0,1994.0,A01,2.0,7,0,5.0,0.0,1.0,1.0,2,7,615,5,2,1,2,6,1,7,2,2
273,201600000129,2.0,2,1,2,11.0,0.0,0.0,0.0,1992.0,A01,2.0,7,0,5.0,0.0,1.0,1.0,2,7,615,5,2,1,2,6,1,7,2,2
274,201600000129,3.0,2,2,1,11.0,0.0,0.0,0.0,1994.0,A01,2.0,7,0,5.0,0.0,1.0,1.0,2,7,615,5,2,1,2,6,1,7,2,2
275,201600000130,1.0,1,1,1,11.0,0.0,0.0,0.0,1967.0,B02,0.0,10,0,0.0,2.0,1.0,2.0,8,23,2115,3,1,1,1,3,4,33,2,1
276,201600000130,1.0,1,3,1,21.0,0.0,0.0,0.0,1992.0,A01,0.0,33,0,0.0,2.0,1.0,1.0,8,23,2115,3,1,1,1,3,4,10,1,2
277,201600000131,1.0,1,1,1,11.0,0.0,0.0,0.0,1953.0,A01,0.0,7,0,0.0,1.0,2.0,1.0,10,16,1015,1,2,1,1,6,1,7,2,2
278,201600000131,0.0,3,3,1,0.0,4.0,3.0,2.0,1945.0,A01,0.0,7,0,0.0,1.0,2.0,1.0,10,16,1015,1,2,1,1,6,1,7,2,2
279,201600000131,0.0,3,4,2,0.0,4.0,3.0,2.0,1947.0,A01,0.0,7,0,0.0,1.0,2.0,1.0,10,16,1015,1,2,1,1,6,1,7,2,2
280,201600000132,1.0,1,3,1,1.0,0.0,0.0,0.0,1975.0,A01,0.0,16,0,0.0,2.0,3.0,2.0,10,20,1030,1,1,1,1,3,1,15,3,3
281,201600000132,1.0,1,1,1,11.0,0.0,0.0,0.0,1959.0,B02,0.0,15,0,0.0,2.0,5.0,17.0,10,20,1030,1,1,1,1,3,1,16,3,3
282,201600000133,0.0,3,2,1,0.0,4.0,3.0,1.0,1964.0,A01,0.0,7,0,0.0,1.0,3.0,0.0,6,20,1500,1,2,1,3,6,3,7,2,2
283,201600000134,1.0,1,1,1,11.0,0.0,0.0,0.0,1982.0,A01,0.0,7,0,14.0,2.0,2.0,21.0,6,21,2315,5,2,1,1,6,5,7,2,2
284,201600000134,2.0,2,3,2,11.0,0.0,0.0,0.0,1985.0,A01,0.0,7,0,14.0,2.0,2.0,21.0,6,21,2315,5,2,1,1,6,5,7,2,2
285,201600000134,3.0,2,1,1,31.0,0.0,0.0,0.0,2015.0,A01,0.0,7,0,14.0,2.0,2.0,21.0,6,21,2315,5,2,1,1,6,5,7,2,2
286,201600000134,4.0,2,1,1,11.0,0.0,0.0,0.0,1997.0,A01,0.0,7,0,14.0,2.0,2.0,21.0,6,21,2315,5,2,1,1,6,5,7,2,2
287,201600000134,8.0,2,1,1,11.0,0.0,0.0,0.0,2009.0,A01,0.0,7,0,14.0,2.0,2.0,21.0,6,21,2315,5,2,1,1,6,5,7,2,2
288,201600000135,1.0,1,1,1,13.0,0.0,0.0,0.0,1990.0,A01,0.0,7,0,0.0,2.0,1.0,13.0,8,27,2115,5,2,1,1,1,4,33,2,1
289,201600000135,1.0,1,3,1,21.0,0.0,0.0,0.0,1962.0,B02,0.0,33,0,0.0,2.0,1.0,1.0,8,27,2115,5,2,1,1,1,4,7,1,2
290,201600000136,1.0,1,1,2,13.0,0.0,0.0,0.0,1977.0,A01,0.0,7,0,0.0,1.0,2.0,1.0,9,3,1730,1,2,1,1,6,3,7,2,2
291,201600000136,0.0,3,3,1,0.0,2.0,5.0,2.0,2010.0,A01,0.0,7,0,0.0,1.0,2.0,1.0,9,3,1730,1,2,1,1,6,3,7,2,2
292,201600000137,1.0,1,2,1,21.0,0.0,0.0,0.0,1967.0,A01,1.0,33,0,13.0,0.0,1.0,1.0,9,10,200,3,1,1,1,6,0,33,1,1
293,201600000138,1.0,1,3,1,21.0,0.0,0.0,0.0,1996.0,A01,0.0,32,0,0.0,2.0,1.0,1.0,2,5,1530,1,2,2,1,3,3,7,1,2
294,201600000138,1.0,1,1,1,11.0,0.0,0.0,0.0,1942.0,B02,0.0,7,0,0.0,2.0,2.0,1.0,2,5,1530,1,2,2,1,3,3,32,2,1
295,201600000139,1.0,1,1,1,11.0,0.0,0.0,0.0,1992.0,A01,0.0,7,0,0.0,2.0,1.0,17.0,5,30,1330,1,1,1,3,1,2,7,2,2
296,201600000139,1.0,1,3,2,11.0,0.0,0.0,0.0,1961.0,B02,0.0,7,0,0.0,0.0,1.0,1.0,5,30,1330,1,1,1,3,1,2,7,2,2
297,201600000140,1.0,1,2,1,11.0,0.0,0.0,0.0,1960.0,A01,2.0,7,0,2.0,0.0,3.0,1.0,12,9,1145,1,1,1,1,6,1,7,2,2
298,201600000141,1.0,1,1,2,21.0,0.0,0.0,0.0,1991.0,A01,1.0,33,0,0.0,1.0,1.0,18.0,5,27,1700,1,1,1,1,6,3,33,1,1
299,201600000141,0.0,3,3,1,0.0,8.0,3.0,1.0,1970.0,A01,1.0,33,0,0.0,1.0,1.0,18.0,5,27,1700,1,1,1,1,6,3,33,1,1
300,201600000142,1.0,1,3,1,11.0,0.0,0.0,0.0,1991.0,A01,0.0,7,0,0.0,0.0,1.0,1.0,7,22,2100,1,1,1,1,7,4,7,2,2
301,201600000143,1.0,1,3,1,21.0,0.0,0.0,0.0,1980.0,A01,2.0,2,0,15.0,0.0,1.0,1.0,8,26,2100,1,1,1,1,6,4,2,1,1
302,201600000144,1.0,1,3,1,11.0,0.0,0.0,0.0,1982.0,A01,1.0,10,0,6.0,0.0,1.0,0.0,12,15,630,5,2,1,1,6,1,10,2,2
303,201600000145,1.0,1,1,1,11.0,0.0,0.0,0.0,1987.0,A01,2.0,15,0,14.0,0.0,0.0,1.0,7,22,1330,1,2,1,1,1,2,2,3,1
304,201600000145,1.0,1,3,1,21.0,0.0,0.0,0.0,1970.0,B02,1.0,2,0,0.0,9.0,0.0,1.0,7,22,1330,1,2,1,1,1,2,15,1,3
305,201600000146,1.0,1,1,1,11.0,0.0,0.0,0.0,1983.0,A01,1.0,15,0,0.0,2.0,2.0,1.0,8,8,1700,1,2,1,1,3,3,30,3,1
306,201600000146,1.0,1,3,1,21.0,0.0,0.0,0.0,2002.0,B02,0.0,30,0,0.0,2.0,7.0,1.0,8,8,1700,1,2,1,1,3,3,15,1,3
307,201600000146,2.0,2,3,1,21.0,0.0,0.0,0.0,2000.0,B02,0.0,30,0,0.0,2.0,7.0,1.0,8,8,1700,1,2,1,1,3,3,15,1,3
308,201600000147,1.0,1,1,1,11.0,0.0,0.0,0.0,1984.0,A01,2.0,7,0,0.0,2.0,2.0,2.0,8,19,2200,3,1,1,1,2,5,2,2,1
